datetime,windspeed,windgust,temp,cloudcover,solarradiation,solarenergy
2022-09-13T05:00:00,0.6111111111111112,1.8611111111111112,16.333333333333332,0.0,0.0,
2022-09-13T06:00:00,1.1805555555555556,1.2083333333333333,18.277777777777782,0.0,0.0,
2022-09-13T07:00:00,1.3888888888888888,2.236111111111111,20.0,0.0,57.0,0.2
2022-09-13T08:00:00,0.6111111111111112,1.7500000000000002,22.5,0.0,241.5,0.9
2022-09-13T09:00:00,2.180555555555556,2.986111111111111,25.33333333333333,0.0,438.5,1.6
2022-09-13T10:00:00,2.4861111111111107,3.1805555555555554,27.250000000000007,0.0,611.0,2.2
2022-09-13T11:00:00,2.236111111111111,4.361111111111111,27.805555555555557,0.0,739.0,2.7
2022-09-13T12:00:00,3.138888888888889,3.7361111111111107,29.38888888888889,0.0,810.5,2.9
2022-09-13T13:00:00,3.3611111111111116,3.8472222222222223,30.0,0.0,821.0,2.95
2022-09-13T14:00:00,1.8611111111111112,4.972222222222221,29.333333333333332,0.0,769.5,2.8
2022-09-13T15:00:00,3.722222222222222,4.138888888888889,30.13888888888889,0.0,663.0,2.4
2022-09-13T16:00:00,3.6666666666666665,4.222222222222222,29.416666666666668,0.1,506.0,1.8
2022-09-13T17:00:00,1.8611111111111112,4.972222222222221,28.055555555555557,0.0,313.5,1.1
2022-09-13T18:00:00,1.9583333333333333,3.0138888888888893,25.749999999999996,7.45,117.5,0.4
2022-09-13T19:00:00,2.458333333333333,5.208333333333333,23.694444444444446,23.8,5.0,0.0
2022-09-13T20:00:00,3.1111111111111107,5.583333333333334,24.66666666666667,0.1,0.0,
2022-09-13T21:00:00,2.3333333333333335,6.458333333333333,20.388888888888882,0.0,0.0,
2022-09-13T22:00:00,2.208333333333333,5.847222222222222,19.194444444444443,0.0,0.0,
2022-09-13T23:00:00,2.4722222222222223,6.222222222222221,21.666666666666668,0.0,0.0,
2022-09-14T00:00:00,1.9583333333333335,3.916666666666667,17.77777777777778,0.0,0.0,
2022-09-14T01:00:00,1.9861111111111112,3.2916666666666665,17.36111111111111,0.0,0.0,
2022-09-14T02:00:00,1.25,5.847222222222222,19.305555555555557,0.0,0.0,
2022-09-14T03:00:00,2.027777777777778,3.597222222222222,16.63888888888889,0.0,0.0,
2022-09-14T04:00:00,2.0833333333333335,4.041666666666667,16.38888888888889,0.0,0.0,
2022-09-14T05:00:00,1.25,5.847222222222222,19.333333333333332,0.1,0.0,
2022-09-14T06:00:00,2.055555555555556,4.791666666666667,16.416666666666668,3.4000000000000004,0.0,
2022-09-14T07:00:00,2.027777777777778,4.874999999999999,18.194444444444443,4.9,53.5,0.2
2022-09-14T08:00:00,1.3611111111111112,5.472222222222223,21.611111111111114,4.85,233.5,0.8
2022-09-14T09:00:00,3.3472222222222223,4.972222222222221,24.444444444444443,40.2,427.0,1.5
2022-09-14T10:00:00,3.5138888888888884,4.541666666666667,26.499999999999993,19.0,574.0,2.05
2022-09-14T11:00:00,2.347222222222222,5.083333333333332,25.33333333333333,19.45,723.0,2.6
2022-09-14T12:00:00,3.6944444444444446,3.944444444444444,29.305555555555557,46.0,789.5,2.8499999999999996
2022-09-14T13:00:00,3.9166666666666665,3.763888888888889,29.444444444444443,88.35,724.5,2.6
2022-09-14T14:00:00,2.236111111111111,5.347222222222222,25.805555555555557,70.95,308.5,1.1
2022-09-14T15:00:00,3.555555555555556,3.819444444444444,27.25,42.050000000000004,384.0,1.4
2022-09-14T16:00:00,3.4444444444444438,3.75,27.444444444444446,20.45,432.5,1.5499999999999998
2022-09-14T17:00:00,1.8611111111111112,5.583333333333334,23.166666666666668,21.3,291.0,1.05
2022-09-14T18:00:00,2.638888888888889,4.763888888888888,25.305555555555557,7.8,104.0,0.4
2022-09-14T19:00:00,3.0694444444444446,6.388888888888888,23.333333333333332,5.0,4.0,0.0
2022-09-14T20:00:00,2.4722222222222223,5.583333333333334,23.166666666666668,2.6,0.0,
2022-09-14T21:00:00,3.138888888888889,6.388888888888888,21.305555555555554,2.6,0.0,
2022-09-14T22:00:00,2.458333333333333,5.625,20.52777777777778,3.0,0.0,
2022-09-14T23:00:00,1.8611111111111112,4.972222222222221,22.055555555555557,4.9,0.0,
