datetime,windspeed,windgust,temp,cloudcover,solarradiation,solarenergy
2022-07-01T00:00:00,0.9206349206349206,1.8174603174603174,21.230158730158728,39.48571428571428,0.0,
2022-07-01T01:00:00,0.7142857142857143,1.5158730158730158,20.73015873015873,30.985714285714288,0.0,
2022-07-01T02:00:00,0.2777777777777778,4.698412698412699,21.126984126984134,1.5714285714285714,0.0,
2022-07-01T03:00:00,0.8492063492063491,1.023809523809524,20.492063492063494,6.585714285714286,0.0,
2022-07-01T04:00:00,0.4285714285714286,0.5595238095238095,20.365079365079364,5.028571428571429,0.0,
2022-07-01T05:00:00,0.42460317460317454,4.186507936507937,20.80952380952381,1.0142857142857145,0.0,
2022-07-01T06:00:00,0.6111111111111112,0.5476190476190477,21.0952380952381,2.0285714285714285,46.42857142857143,0.2
2022-07-01T07:00:00,0.5476190476190477,0.6349206349206349,22.11904761904762,11.485714285714286,207.42857142857142,0.7285714285714285
2022-07-01T08:00:00,1.2698412698412698,2.5,21.873015873015877,22.571428571428573,398.2857142857143,1.4
2022-07-01T09:00:00,0.8492063492063493,1.023809523809524,25.365079365079364,26.17142857142857,580.1428571428571,2.085714285714286
2022-07-01T10:00:00,1.0515873015873016,1.3809523809523807,26.98412698412698,21.02857142857143,739.0,2.685714285714286
2022-07-01T11:00:00,0.6111111111111112,1.8611111111111112,28.150793650793656,35.41428571428572,857.7142857142857,3.1
2022-07-01T12:00:00,1.7658730158730158,2.3452380952380953,29.603174603174605,30.32857142857143,910.0,3.2714285714285714
2022-07-01T13:00:00,1.746031746031746,2.4841269841269837,30.42063492063492,33.01428571428571,903.5714285714286,3.2714285714285714
2022-07-01T14:00:00,1.2658730158730158,3.5714285714285716,29.349206349206344,39.34285714285714,828.2857142857143,2.985714285714286
2022-07-01T15:00:00,2.0634920634920637,2.7261904761904763,30.97619047619048,61.37142857142857,710.4285714285714,2.5285714285714285
2022-07-01T16:00:00,1.7539682539682542,2.8333333333333335,30.880952380952383,57.34285714285714,475.57142857142856,1.6999999999999997
2022-07-01T17:00:00,1.25,3.8730158730158726,30.896825396825406,46.05714285714286,331.42857142857144,1.1857142857142857
2022-07-01T18:00:00,1.0119047619047619,1.6746031746031749,29.634920634920636,28.114285714285717,173.85714285714286,0.6285714285714287
2022-07-01T19:00:00,0.9325396825396826,1.226190476190476,27.809523809523807,24.857142857142858,75.28571428571429,0.2571428571428572
2022-07-01T20:00:00,0.7658730158730158,3.738095238095238,27.857142857142854,1.9714285714285713,4.0,0.0
2022-07-01T21:00:00,1.0873015873015872,1.0674603174603174,25.96825396825397,0.9714285714285714,0.0,
2022-07-01T22:00:00,1.1388888888888888,1.142857142857143,24.992063492063487,1.3857142857142857,0.0,
2022-07-01T23:00:00,0.15873015873015872,3.6825396825396823,25.746031746031747,8.7,0.0,
2022-07-02T00:00:00,0.9126984126984127,1.0396825396825398,24.30952380952381,19.385714285714283,0.0,
2022-07-02T01:00:00,0.9682539682539681,1.2341269841269842,23.698412698412696,3.242857142857143,0.0,
2022-07-02T02:00:00,0.7857142857142857,3.9563492063492065,23.35714285714285,1.2,0.0,
2022-07-02T03:00:00,0.7182539682539683,0.873015873015873,22.88888888888889,1.4428571428571428,0.0,
2022-07-02T04:00:00,0.7063492063492064,0.7936507936507936,22.761904761904766,1.1428571428571428,0.0,
2022-07-02T05:00:00,0.8412698412698414,3.4563492063492056,22.468253968253972,0.4714285714285714,0.0,
2022-07-02T06:00:00,0.8968253968253969,0.9166666666666667,23.65079365079365,0.0,46.285714285714285,0.2
2022-07-02T07:00:00,0.7817460317460316,0.9682539682539681,25.658730158730158,0.0,207.28571428571428,0.7428571428571429
2022-07-02T08:00:00,1.226190476190476,3.067460317460317,26.468253968253965,1.2857142857142858,399.14285714285717,1.4142857142857141
2022-07-02T09:00:00,0.8611111111111112,0.9484126984126984,29.27777777777778,1.4142857142857144,583.8571428571429,2.1
2022-07-02T10:00:00,1.4087301587301586,1.4087301587301586,30.349206349206344,11.114285714285714,744.2857142857143,2.7
2022-07-02T11:00:00,1.1547619047619049,3.3769841269841265,29.92857142857143,17.02857142857143,860.7142857142857,3.1
2022-07-02T12:00:00,1.2222222222222223,1.472222222222222,32.32539682539683,45.357142857142854,929.0,3.3428571428571425
2022-07-02T13:00:00,1.8134920634920637,1.9087301587301588,32.64285714285714,57.128571428571426,905.5714285714286,3.2571428571428567
2022-07-02T14:00:00,1.7341269841269842,3.1111111111111107,32.230158730158735,85.07142857142857,610.1428571428571,2.2
2022-07-02T15:00:00,2.0555555555555554,2.3214285714285716,32.34126984126984,97.14285714285714,464.0,1.6714285714285715
2022-07-02T16:00:00,1.75,2.047619047619048,32.182539682539684,97.14285714285714,476.7142857142857,1.7142857142857142
2022-07-02T17:00:00,1.757936507936508,4.273809523809524,31.126984126984137,96.48571428571428,369.85714285714283,1.3142857142857143
2022-07-02T18:00:00,1.8611111111111112,2.976190476190476,29.896825396825395,54.042857142857144,204.28571428571428,0.7285714285714285
2022-07-02T19:00:00,1.5119047619047619,3.7341269841269837,28.174603174603174,49.857142857142854,90.0,0.31428571428571433
2022-07-02T20:00:00,1.3452380952380951,4.472222222222221,27.944444444444443,75.37142857142858,5.428571428571429,0.0
2022-07-02T21:00:00,1.5396825396825395,3.3174603174603168,26.21428571428571,78.48571428571428,0.0,
2022-07-02T22:00:00,1.3214285714285714,3.353174603174603,25.412698412698415,100.0,0.0,
2022-07-02T23:00:00,1.273809523809524,4.361111111111111,26.54761904761905,98.37142857142858,0.0,
